"subject" "activity" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
"141" 24 "STANDING" -0.664375338657143 -0.678335250311429 -0.618512888270857 -0.633567763014286 -0.65779716187 -0.636492063734286 -0.555727780581429 -0.583034634859429 -0.581061273675714 -0.649272700828571 -0.6561524477 -0.636980922644286 -0.62317136385 -0.632908758191429 -0.609972615785714 -0.575097802362857 -0.587774370585714 -0.5691674167 -0.643421562271429 -0.655997669375714 -0.569256779 -0.6392745131 -0.638344704109143 -0.603168338525714 -0.644684997325352 -0.641382362146479 -0.582215810142857 -0.647476082398571 -0.634432932881429 -0.573825777257143 -0.6378342165 -0.639311822928571 -0.621145959347143 -0.652567012908286 -0.636126951925714 -0.642974252728571 -0.576230378137143 -0.583823570664286 -0.566612725768571 -0.599184469442857 -0.609980706449275 -0.624441197864286 -0.636389990385714 -0.631877142784286 -0.614924188934783 -0.618757092653029 -0.601067223855072 -0.580798908274286 -0.569518493621429 -0.578109859082857 -0.656723550794286 -0.576115984637143 -0.672225980357143 -0.600075379748857 -0.628719565043478 -0.60348412387971 -0.634113450072464 -0.596312467954286 -0.553400939464286 -0.575887518745714 -0.640753527034783 -0.6496479695 -0.674883765351429 -0.597063471145714 -0.5592868812 -0.586454986822857 -0.662038351023729 -0.555648971962857 -0.663292745898571 -0.588427874412857 -0.602049448242754 -0.60886507742029 -0.585214028878261 -0.629185041051429 -0.613830151004286 -0.611094534271429 -0.642056028987143 -0.590541069664971
"142" 24 "WALKING" -0.301764792704918 -0.292606773448276 -0.284981174441379 -0.276190875442623 -0.271375322666667 -0.286435661970175 -0.305917930859649 -0.315970356368421 -0.302189348238333 -0.291298541916667 -0.291054048736842 -0.270534586426316 -0.27734202008 -0.287305123464912 -0.292274181705263 -0.356674673736842 -0.343165732510526 -0.326593639403333 -0.320356368327869 -0.309448039755172 -0.351229421998276 -0.327704765948276 -0.30443233515082 -0.342424560796552 -0.337782275295082 -0.318165202718276 -0.337051206965517 -0.30192477797931 -0.343137654667241 -0.328784435885246 -0.295304107333333 -0.31544211267193 -0.326095305145614 -0.339590904316667 -0.345618846108772 -0.33251325573 -0.348230404165517 -0.355741676 -0.330825016168852 -0.354817323998276 -0.345306035301639 -0.306410881044828 -0.287105152581967 -0.287591785672414 -0.281275703301724 -0.288665646522414 -0.310787951545902 -0.304417462017241 -0.300010375868852 -0.323373748103448 -0.288778697673771 -0.316531316965517 -0.293230574448276 -0.311296286495862 -0.292669880574138 -0.304995831703448 -0.301236968888525 -0.337518768551724 -0.309163018191803 -0.305453685882759 -0.284889061837931 -0.297182549431035 -0.30162540995082 -0.307905801603448 -0.299337723536066 -0.308879350862069 -0.279433308396552 -0.303877061393443 -0.272224698375862 -0.317569414617241 -0.321471485275862 -0.324882194898276 -0.294032623652459 -0.287604856362069 -0.286406807118033 -0.284148371681034 -0.308276927793103 -0.298878106655738
"143" 24 "WALKING_DOWNSTAIRS" -0.181884762544444 -0.209177293724561 -0.202813503731481 -0.203521510964815 -0.23544346695 -0.228870932818182 -0.230572990389831 -0.220075095507143 -0.225714354178571 -0.22193348912 -0.203813663906897 -0.221115533738182 -0.202306900210909 -0.211687006144828 -0.206389759116364 -0.201664959559492 -0.224664312893929 -0.203145921767857 -0.165890609814545 -0.16718794992069 -0.186149951224138 -0.166434921934545 -0.143077199472727 -0.196194477792727 -0.180797924403704 -0.181858246203509 -0.230409423327586 -0.164415106275862 -0.192244900831481 -0.199405608703636 -0.168057679538182 -0.169315858482759 -0.182281109994545 -0.1607320702 -0.141782170864655 -0.141379626687273 -0.196262036241379 -0.218249685604 -0.224020306163636 -0.242401574218182 -0.253362834334545 -0.217641092016667 -0.2101073515 -0.220384031298246 -0.207480156405172 -0.222965613327273 -0.230236815601818 -0.241643471481481 -0.236635722711481 -0.233540090473684 -0.22639412514037 -0.260929564241379 -0.22214271565614 -0.263000838285185 -0.231742680727586 -0.245512964454545 -0.250960037310909 -0.229804736722222 -0.2630217735 -0.262035486233509 -0.255111985134483 -0.241562013672727 -0.226783062438182 -0.224191329127778 -0.257272372542593 -0.285302225280702 -0.178280608262963 -0.247738896269091 -0.209925321796491 -0.262316101516364 -0.260727202477586 -0.258124853501818 -0.23313023608 -0.233926465718519 -0.233117523301852 -0.227690900433333 -0.223780444203704 -0.258064422933333
"144" 24 "WALKING_UPSTAIRS" -0.397106289758621 -0.377808143311475 -0.370281361163934 -0.374094569512069 -0.351379358063934 -0.358498675819672 -0.318978489865167 -0.325273259983333 -0.339619216929825 -0.344105341810345 -0.346840348622951 -0.341224503278689 -0.338170152098276 -0.355320862932787 -0.366020425819672 -0.334932976033333 -0.328592911616667 -0.320933245947368 -0.376082169681034 -0.356315107720656 -0.355740693459016 -0.368702575014754 -0.376901354467241 -0.346591537913115 -0.342206059913793 -0.315023685416393 -0.328744548088525 -0.334935337863934 -0.33808646333871 -0.337147268694828 -0.363779508262069 -0.367151296978689 -0.369061108409836 -0.342274857298276 -0.361438135932787 -0.383997279391803 -0.338719069798361 -0.305152202131148 -0.340277752598276 -0.333371998639344 -0.323137908401724 -0.327408520393443 -0.326082552758621 -0.33481767242623 -0.330630763316667 -0.334886232066667 -0.325259560333333 -0.337697591985574 -0.351128721186207 -0.34574372795082 -0.371662450755172 -0.300145074063333 -0.360965207065574 -0.278666323704918 -0.326438547183333 -0.31011335377 -0.332818759315789 -0.359607758908197 -0.362773335603448 -0.337124152644262 -0.335331382166667 -0.364885990823833 -0.336025715114035 -0.327205327770492 -0.320083360103448 -0.300798617739344 -0.385513934934426 -0.298112382491228 -0.362555508883607 -0.287869068213333 -0.294940803606557 -0.295846188916667 -0.304175780594737 -0.377333556016393 -0.348276267637931 -0.321390059 -0.349872559016393 -0.286198858925862
"145" 25 "LAYING" -0.490328975428767 -0.521598738328947 -0.538530205109589 -0.535698761484722 -0.503227910654667 -0.548786737569444 -0.549583626631579 -0.571706074820548 -0.593022608648649 -0.529075147919444 -0.524126737013333 -0.565276784944444 -0.548467480758333 -0.525010525858667 -0.544882426675 -0.571314708896104 -0.593000652716216 -0.581711827405405 -0.597795947571233 -0.568708973444737 -0.535865428002597 -0.60927634780411 -0.616825973219178 -0.570739026336986 -0.635515219543836 -0.629840920566447 -0.589540038368421 -0.608811466644737 -0.625751080750685 -0.534827160890411 -0.567027478597222 -0.525425205725333 -0.5801588172375 -0.545011619831944 -0.546042320201316 -0.584044582705479 -0.565046523482727 -0.560429081367568 -0.566631995432432 -0.608426603684932 -0.604134871635616 -0.643958830726027 -0.620365302506849 -0.563620288723684 -0.531036075414474 -0.529611154616438 -0.501815806355753 -0.588670573589041 -0.57587691232274 -0.585547914881579 -0.54669711350411 -0.595811490763158 -0.530997859736842 -0.617776710035616 -0.498578600884211 -0.532813688664384 -0.532494879958904 -0.585428977415068 -0.609683482438356 -0.615252421423684 -0.53699745851579 -0.546830792287671 -0.515142867891781 -0.627889861110411 -0.610098622338356 -0.644967624223684 -0.539644440315069 -0.608811634447945 -0.537203397118421 -0.593681687250685 -0.629496730585526 -0.599697107520548 -0.565592825863014 -0.573594178821918 -0.586464641835616 -0.569647612763158 -0.562492926794521 -0.644628231013699
"146" 25 "SITTING" -0.645066338774627 -0.613400786335938 -0.63343798690597 -0.652619981914925 -0.65088347435 -0.654228459602985 -0.561667089659375 -0.55445013738209 -0.537687792724545 -0.64174375251791 -0.636568553195312 -0.633009923733284 -0.659720985801493 -0.650922348225 -0.660484179058209 -0.570710250587302 -0.568112950359091 -0.588116814907576 -0.599593628064179 -0.602701499304688 -0.582514674111111 -0.600164162691493 -0.584298303664179 -0.580255370424242 -0.551738872113433 -0.586574750783437 -0.628342849888889 -0.593843979290625 -0.588501589461194 -0.61926650580303 -0.641770051159702 -0.643787004492188 -0.660675034122059 -0.634155813107353 -0.6366647966875 -0.636503800952537 -0.581824578669841 -0.575963296960606 -0.568005811056061 -0.630245431974242 -0.632053171110606 -0.575354962508955 -0.559270062316418 -0.570106609304687 -0.654443881296875 -0.66713228591194 -0.642793602986567 -0.552014826398507 -0.541021684373134 -0.560705550846875 -0.663064450358209 -0.557894028340625 -0.634516229734375 -0.532924173179104 -0.650743195415625 -0.674219999468657 -0.677466786286567 -0.565108415283582 -0.556391867065672 -0.527379772689063 -0.660829146745312 -0.650149125397015 -0.624358690386567 -0.540054967474627 -0.554510905485075 -0.543541897765625 -0.642855105880597 -0.590544161906866 -0.654667348359375 -0.545271676940746 -0.62020600987619 -0.648918492 -0.676255375929851 -0.561808901676119 -0.499806622423881 -0.540921381351563 -0.623912482014925 -0.534966414626866
"147" 25 "STANDING" -0.57588979850411 -0.592338592430921 -0.564204605925 -0.565656682360274 -0.564241339272368 -0.565597854229605 -0.667024159368421 -0.663692040078947 -0.661111945913699 -0.577293599819178 -0.551021105139474 -0.582400205077895 -0.555199284383562 -0.543537892852632 -0.569403162796053 -0.643624495225 -0.657361442286184 -0.638843085283425 -0.591618888877778 -0.601000754985213 -0.640342276275325 -0.58877544796 -0.585479215226389 -0.626276651814286 -0.639965471236944 -0.653646979528 -0.648095295114286 -0.607477618472 -0.606733143426667 -0.638154512051351 -0.592236176976712 -0.587109084511842 -0.566273662570667 -0.601276364398611 -0.567121822674667 -0.5682924426 -0.619724205164474 -0.634920158835526 -0.638332214109589 -0.628602525951948 -0.632525428070676 -0.659733829996053 -0.669131293890411 -0.657562510422368 -0.592750646399737 -0.591714378125 -0.565908506810959 -0.68965551125 -0.690645489487671 -0.676064263076316 -0.559550311686301 -0.678580754539474 -0.562453775872368 -0.666360434039474 -0.558664302023684 -0.548147169692105 -0.559288081124658 -0.641674537659605 -0.655253964263014 -0.657664059484737 -0.534859254736842 -0.514913484898684 -0.575308404071233 -0.641610981315789 -0.642488684726027 -0.666326939201316 -0.558192759228947 -0.671767940616438 -0.568788695855263 -0.666728185396053 -0.641783103968831 -0.621898793590909 -0.616737747395205 -0.6639377821175 -0.708254943169863 -0.711347208812105 -0.540317266992105 -0.658713103917808
"148" 25 "WALKING" -0.440129583302632 -0.439306035383562 -0.427451744375 -0.42387234012987 -0.427522580945946 -0.424202838844156 -0.342135748877778 -0.350883793062667 -0.375933699706667 -0.433650710272727 -0.42844206802027 -0.413071633696104 -0.417606263685714 -0.401590890741892 -0.394406468948052 -0.372734788277778 -0.390068516426667 -0.386487197170667 -0.369156426363158 -0.344629322336986 -0.408300162319444 -0.348129099618421 -0.348238222131579 -0.415341082529474 -0.350882581921053 -0.357193198317808 -0.416817190219178 -0.340711693113699 -0.358710050278947 -0.420818531907895 -0.382284543818182 -0.386611327554054 -0.387827296648052 -0.370267117836364 -0.362306568591507 -0.370431197209868 -0.393846948669444 -0.384464823062667 -0.388620846233333 -0.409463085487237 -0.411674931260263 -0.367283089985526 -0.368619430437105 -0.369801475971233 -0.429392163287671 -0.410161499323684 -0.403324410721053 -0.343583746184211 -0.347308377236842 -0.366692375520548 -0.432962651814474 -0.343236459875 -0.424367986924658 -0.341343975962667 -0.395615134194521 -0.392834915081579 -0.409632472802632 -0.373867500046974 -0.35778023805 -0.337291239068493 -0.401341693219178 -0.399885699736842 -0.4157149875 -0.343768526986842 -0.349178648595067 -0.336202775219444 -0.417792278328947 -0.333590665678533 -0.428579399356164 -0.330462496912 -0.415753597306849 -0.409967505026316 -0.420509107894737 -0.358839545167105 -0.347184033126316 -0.349555327256164 -0.420033397313158 -0.33981560856
"149" 25 "WALKING_DOWNSTAIRS" -0.301041083754386 -0.298044174733333 -0.309131061563158 -0.284940912675789 -0.303607872883333 -0.306021754157895 -0.362459380491803 -0.34885108648931 -0.350667184086207 -0.294825594845614 -0.341815344 -0.33402325284386 -0.322769875561404 -0.32540036075 -0.36485555227193 -0.32526517057377 -0.311299824517241 -0.317659265246552 -0.368402649546552 -0.356165259306557 -0.35806813421459 -0.351833275258621 -0.38077068587931 -0.340919656617241 -0.384389257215517 -0.356965471465246 -0.314170207660656 -0.373137675800984 -0.374848585551724 -0.332095924998276 -0.335514083200351 -0.346690063115 -0.35762267164386 -0.354328873868421 -0.378179134393443 -0.357451341775862 -0.321845388180328 -0.339748408413793 -0.339321277672414 -0.283680280482759 -0.297456241844828 -0.371720427448276 -0.368212375155172 -0.350626737572295 -0.330489035011475 -0.286261877436207 -0.256366230431034 -0.363643472186207 -0.384129015137931 -0.384536331590164 -0.260397390394737 -0.378158700258065 -0.26115026813 -0.385259041394915 -0.239168657640656 -0.25064234087069 -0.239471064155614 -0.368887903765517 -0.401037303655172 -0.422518390311475 -0.28130881715 -0.283989283035088 -0.292808228101754 -0.397087205172414 -0.376370141155932 -0.382788527241935 -0.265700263649123 -0.372091677086207 -0.261468990783333 -0.355971977672414 -0.297677500147541 -0.306253017727586 -0.307127025627586 -0.365255441731034 -0.415206502758621 -0.384168345409836 -0.279676004263158 -0.383722483816949
"150" 25 "WALKING_UPSTAIRS" -0.434674377532836 -0.435253470846269 -0.42813121718125 -0.419832389791045 -0.401952468378806 -0.401498552339688 -0.457561806450448 -0.45083185928125 -0.492494584776119 -0.404764782401493 -0.412233910477612 -0.438106630090625 -0.434873083447761 -0.425889057845373 -0.3845029849375 -0.472526137104478 -0.454514693065625 -0.445990627955224 -0.369751356179104 -0.390655252558209 -0.448602005302985 -0.4153291630625 -0.393282108985075 -0.42164817614375 -0.360555184208955 -0.387813335698507 -0.451152273834328 -0.408357957168657 -0.382962560765625 -0.420933238462687 -0.422305435164179 -0.411863094149254 -0.403500670925 -0.398760262014925 -0.391225754522388 -0.400789583203125 -0.470074496537313 -0.433883866296875 -0.438235611155224 -0.462190706464063 -0.472340449977612 -0.407887885809524 -0.376764780013939 -0.383980265181818 -0.479306487462687 -0.449744709328125 -0.466358211150746 -0.355189910349206 -0.364401982157576 -0.35824239580303 -0.458186198208955 -0.438966125863636 -0.460236560861765 -0.434918909784127 -0.487019836447761 -0.462951665765625 -0.454405479323529 -0.397646571064921 -0.391380197760152 -0.415565239916667 -0.466270861542647 -0.468254257536923 -0.467778775294118 -0.370934524575556 -0.413609384110606 -0.413329512878788 -0.461119196634375 -0.438807138730896 -0.497244867044776 -0.434875540515625 -0.46900998280597 -0.465290449578125 -0.495822538597015 -0.371211489411111 -0.368746259933333 -0.373589321984848 -0.46447088953125 -0.416940824378788
"151" 26 "LAYING" -0.601042739868101 -0.612166587563158 -0.616858959572368 -0.607522343518987 -0.60415815955921 -0.632367270186842 -0.555265465393421 -0.534845282388158 -0.560485481360759 -0.641032790863291 -0.648972532865789 -0.645691736876316 -0.665585113861519 -0.651719127065789 -0.639599734793421 -0.586807498272368 -0.573917215436842 -0.584821311337975 -0.615312669493671 -0.611878658721053 -0.571554332902632 -0.625511522842105 -0.631848409699747 -0.566768866493421 -0.630284677822785 -0.623213402234211 -0.553725522777632 -0.614121364315789 -0.635935306809211 -0.589244395820253 -0.625378150763291 -0.616331290526316 -0.621216716710526 -0.632377468202532 -0.603543729982895 -0.603872036960526 -0.579007466045579 -0.550423626453947 -0.57258000277481 -0.532758466041053 -0.550072608786076 -0.630260649448684 -0.614043506997468 -0.622344855925 -0.557201709644737 -0.560416996689474 -0.58606557664557 -0.624384675585714 -0.60455619493625 -0.600022564131579 -0.575720329359833 -0.570518316261842 -0.591837820897507 -0.565795717851316 -0.603432993426316 -0.592091573286842 -0.594694277797468 -0.605775124181316 -0.607078433639241 -0.616685764175 -0.600363750382895 -0.569991252002667 -0.57792454948718 -0.603019579202632 -0.596463633720886 -0.598983850931579 -0.577542554164 -0.544381041029114 -0.577956840376 -0.534418546 -0.550248174338158 -0.544057115868816 -0.557039010278481 -0.605607662993507 -0.59027359435125 -0.614998292564935 -0.577230092822667 -0.562536713148101
"152" 26 "SITTING" -0.587266925210526 -0.59343113967439 -0.592445325562025 -0.587510494209211 -0.583399139707317 -0.559811107929114 -0.638252690226829 -0.640058438607595 -0.635288226136842 -0.547128041486842 -0.544088806008537 -0.55847691868481 -0.576604352923684 -0.611775949976829 -0.574899147876329 -0.619094653026829 -0.624261992698734 -0.639161509447368 -0.588268975042105 -0.589511170808537 -0.609333041268293 -0.597372402872152 -0.591985487939474 -0.616209017283924 -0.587249689061842 -0.560894505595122 -0.625010801280488 -0.556479766646341 -0.586447682744937 -0.644297149007895 -0.568805188326316 -0.578577540893902 -0.568143950277215 -0.57872721404079 -0.613693367 -0.586780548149367 -0.629986615792683 -0.613504778113924 -0.601418333736842 -0.628805019501266 -0.633593597017105 -0.565474753658228 -0.589035056059211 -0.57186050825 -0.630077194829268 -0.624223074526582 -0.600728759135526 -0.602649471611538 -0.617990300062667 -0.603135785229024 -0.620644633341558 -0.607236984002439 -0.613221613915663 -0.628674124135443 -0.585115097286585 -0.6426250819 -0.632020614644737 -0.600568034721519 -0.5980620895 -0.581905075780488 -0.611886422695122 -0.610580379024051 -0.608675494957895 -0.613275502262025 -0.626001212547763 -0.611872654873171 -0.594842886593475 -0.653661014552632 -0.609326373054217 -0.658377954862025 -0.629484767583427 -0.647691940253165 -0.647035318377632 -0.593065685954615 -0.596610303533333 -0.577820939211728 -0.60905180214375 -0.632057768021053
"153" 26 "STANDING" -0.6205245645 -0.616772038987671 -0.606407319651316 -0.621970416711184 -0.632401291493151 -0.582476578185526 -0.623862854917808 -0.646654123143421 -0.647281947996053 -0.582229694764474 -0.614438552335616 -0.595269696407895 -0.605888265503947 -0.606386014745205 -0.600246113646053 -0.616092162890411 -0.625668616247368 -0.624671326371053 -0.605259985741842 -0.599295289189726 -0.595338863410959 -0.589687372896053 -0.602726067748684 -0.607471723342105 -0.597550406481579 -0.623140409428767 -0.602354864671233 -0.60723061990411 -0.593132483976316 -0.602033263802632 -0.60134138705 -0.609222317963014 -0.601211529548684 -0.606414426313421 -0.599350977647945 -0.599799212586711 -0.609501388805479 -0.630380416398684 -0.633634249184605 -0.630243280411842 -0.612973496913158 -0.590434375963158 -0.594806601592105 -0.610271378273973 -0.625819880009589 -0.626318306907895 -0.6262307627 -0.629141437710526 -0.630593631007895 -0.625757387141667 -0.624200377717105 -0.619416948932877 -0.632943230401389 -0.60194908875 -0.619050334839726 -0.621230315868421 -0.637568464597368 -0.61152876544 -0.618487375450933 -0.598127281436986 -0.610202922810959 -0.62931589523421 -0.6356305473 -0.605174644685526 -0.598376364219737 -0.613674470854795 -0.62259971 -0.63100425004079 -0.613524479 -0.622792225585526 -0.601915099332877 -0.608748965389474 -0.614072686564474 -0.619658347632237 -0.624049013964342 -0.606136412150685 -0.608480500644737 -0.595075182789474
"154" 26 "WALKING" -0.280688474443103 -0.287928184540984 -0.26932558012459 -0.276361725396552 -0.276829901208197 -0.265926789 -0.279131570606557 -0.28598845862459 -0.268434092103448 -0.265392927146552 -0.267885920196721 -0.249205945959016 -0.26857781505 -0.261362817786885 -0.270617365342623 -0.263945854945902 -0.270400705213115 -0.279889911877586 -0.277794221327586 -0.268546264147541 -0.290363294262295 -0.223223755003279 -0.228720387762069 -0.25363882742459 -0.248959514877193 -0.244899348833333 -0.269308294 -0.261920299622951 -0.256055525814754 -0.262287673241379 -0.278240161655172 -0.28670217242623 -0.284721455622951 -0.258997815948276 -0.243532309455738 -0.273074219770492 -0.261143572336066 -0.252865935081967 -0.279468464706897 -0.269594527477049 -0.269068744586207 -0.240825629516667 -0.252586666087719 -0.233326369575 -0.2709701782 -0.281520762218333 -0.285062258087719 -0.28610988446 -0.289397742175439 -0.295602022983607 -0.280897192327586 -0.276230220196721 -0.298513091918033 -0.290408714960656 -0.261299038226667 -0.28002323985 -0.299072412631579 -0.310829355721311 -0.290740360967241 -0.274422054547541 -0.29123959669 -0.284790842770492 -0.29187589937931 -0.246092940232787 -0.264605859558621 -0.276616933819672 -0.282522812993443 -0.270598259153448 -0.284093135777049 -0.270462848258525 -0.26783004022459 -0.26292965015 -0.270853906263158 -0.246491863466667 -0.260370700157895 -0.277676692763333 -0.295627476763934 -0.296921306882759
"155" 26 "WALKING_DOWNSTAIRS" -0.184617375957692 -0.168908515105898 -0.169847487444231 -0.141392936826923 -0.149517122204082 -0.2083331685 -0.1302414298875 -0.137031782176471 -0.170273602983137 -0.186592492365385 -0.179196269308163 -0.165688346576923 -0.175639755233333 -0.17142794236875 -0.137810361496098 -0.1718834125125 -0.199443580862745 -0.195828263098039 -0.165922612078431 -0.16992862160625 -0.22561175875 -0.169424681254902 -0.184975114627451 -0.220791564156863 -0.150312913290385 -0.182026343755102 -0.214092292529167 -0.204898889166667 -0.179039098107843 -0.228956627559804 -0.163306880823529 -0.168750724502083 -0.151077358920392 -0.128868223231373 -0.165027012104167 -0.136221371947059 -0.186095130854167 -0.25455089694902 -0.236567927454902 -0.245377288903846 -0.239689972898077 -0.150876126259615 -0.172128266126538 -0.138717674408163 -0.14244122386 -0.17651138992866 -0.171871854956604 -0.139180908369231 -0.10348991245 -0.103673502689796 -0.183245041282692 -0.1706248113625 -0.183472111122449 -0.137826211707843 -0.151959492412245 -0.190342942625 -0.14429498935 -0.109550538836538 -0.142891849513462 -0.14298943697551 -0.1666946257 -0.197271306165385 -0.188782699267308 -0.150256772807692 -0.145224624546558 -0.150797752828571 -0.202213739316346 -0.152557581509804 -0.189735480061224 -0.160819014807843 -0.226355391428571 -0.218526723886792 -0.204795371849057 -0.154028021776923 -0.150640512478846 -0.155003663626531 -0.210009522555769 -0.158619490975686
"156" 26 "WALKING_UPSTAIRS" -0.29147806347193 -0.318186448522222 -0.276904579555556 -0.293936170491228 -0.307253093772222 -0.306228611433333 -0.326513415809091 -0.308478076932727 -0.306489538684483 -0.30690160285614 -0.315366659992593 -0.314714213137037 -0.300470260655172 -0.322999088667273 -0.324330060672727 -0.317876356927273 -0.300640904436364 -0.297524618891379 -0.32354211485 -0.286842268290909 -0.283539243581818 -0.298306764665273 -0.312373619327586 -0.246165094267273 -0.317366406587931 -0.321751312503636 -0.245853382227273 -0.323679518849091 -0.327347628347273 -0.248487034115517 -0.316040057010345 -0.322193382709091 -0.322186632405455 -0.354307397844828 -0.360738404654545 -0.357189579472727 -0.290904176696364 -0.2904166064 -0.289211838017241 -0.259257558696296 -0.277508560722807 -0.317112524976364 -0.32315681632931 -0.338897780963636 -0.308733251535185 -0.284166738074074 -0.305725651917544 -0.335852703602364 -0.324533459306897 -0.291269302201818 -0.275376493003448 -0.311090495381818 -0.269374963684 -0.319709528314545 -0.299237327512727 -0.309972171316364 -0.307940797287931 -0.331585372574545 -0.312004340027241 -0.314837726296481 -0.303890004894 -0.288806248716364 -0.272709243460345 -0.31106687012963 -0.300105388789474 -0.315543816185185 -0.27449890447963 -0.312394250617241 -0.281422829209259 -0.311438684511455 -0.271048158085185 -0.273713672407407 -0.300832689649123 -0.314223344247273 -0.332598316260345 -0.3428594748 -0.27581412478 -0.320705003327586
"157" 27 "LAYING" -0.641098333419178 -0.653041871664868 -0.654230895705263 -0.662858204069863 -0.667906751677487 -0.619504115596579 -0.579192446941842 -0.582357653481579 -0.565092152578082 -0.604945167360274 -0.632843476461842 -0.609140758711842 -0.618929608084931 -0.633588241302632 -0.622404166644737 -0.571270513859211 -0.570188561796053 -0.547147018154794 -0.629630962739726 -0.639580077881579 -0.534242511278947 -0.625493050207895 -0.622438015412329 -0.560009612410526 -0.619702726161644 -0.62432136368961 -0.542676945969737 -0.631496884288158 -0.622350303830263 -0.565832784856164 -0.62066198539726 -0.628786103776316 -0.620720124842105 -0.647053998178082 -0.635705399003947 -0.619119677076316 -0.529380459539737 -0.537627999288158 -0.522924384553425 -0.572305691269737 -0.581417539920548 -0.611382691268831 -0.612280731385135 -0.6064550946 -0.584970273805333 -0.570907953789467 -0.572765674379306 -0.604773908552632 -0.583213421476712 -0.570695934585526 -0.617509762267123 -0.549814524418947 -0.578481809915921 -0.544863042673684 -0.595608463601067 -0.590085822922667 -0.578288620316667 -0.568204583065789 -0.560263184563014 -0.555536443206579 -0.575666495752 -0.564474765121974 -0.575159832465753 -0.551660900099474 -0.544874808840822 -0.519163701135789 -0.619581998978947 -0.579440929715069 -0.615154390455263 -0.595081393348684 -0.592249312989474 -0.605453686171053 -0.597794893531944 -0.603346603632908 -0.603111392126027 -0.613103372094737 -0.601632194752632 -0.554421344133562
